source,target
3720333,4723614
3720333,10044913
3720333,2452223
3720333,8767834
3720333,3720027
3720333,4139742
3720333,1014133
3720333,3121510
3720333,10996820
3720333,4059430
3720333,4394493
3720333,1551038
3720333,1129559
3720333,7851523
3720333,2459162
3720333,7011031
3720333,5049110
3720333,3046754
3720333,2008948
8536743,1992964
8536743,9779396
8536743,11195523
8536743,8476069
8536743,8500120
8536743,5786304
8536743,7198576
8536743,4843008
8536743,4842823
8536743,2340982
2237932,10455948
2237932,581752
2237932,8499849
2237932,5633162
2237932,989037
2237932,7769765
2237932,8121216
2237932,1388143
2237932,6160194
2237932,1457020
2237932,7324831
2237932,8908042
2237932,10405999
2237932,10208214
7667800,11245346
7667800,727438
7667800,7239556
7667800,3569017
7667800,11265849
7667800,7327695
7667800,10410402
7667800,7445928
7667800,2444079
7667800,8116302
7667800,8191162
8536582,1403052
8536582,7308517
8536582,1146950
8536582,7675580
8536582,313872
8536582,4842475
8536582,4389956
8536582,4316206
8536582,1457309
8536582,3141466
8536582,7590960
8536582,10936531
8536582,1102569
8536582,3863668
8536582,9000907
8536582,3121634
8536582,10426322
8536582,506479
8536582,3203266
3309686,6602226
3309686,5837075
3309686,8524210
3309686,6513363
3309686,8980185
3309686,11190365
3309686,6902891
3309686,8209643
3309686,6742604
3309686,6742531
3309686,696899
3309686,6513277
7752898,6405084
7752898,6405360
7752898,3493681
7752898,2110128
10609336,3070432
10609336,8858611
10609336,8858933
10609336,5954624
10609336,10132313
10609336,10609577
10609336,6430399
7441525,7795866
7441525,989648
7441525,4988319
7441525,581560
7441525,812722
7441525,332965
7441525,5250006
7441525,7769739
7441525,7645691
7441525,8872087
7441525,5954770
7441525,1855075
7441525,8355761
9490696,4180026
9490696,9696654
9490696,4564701
9490696,301154
2722588,9794670
2722588,9779170
2722588,10043687
2722588,4835796
2722588,7308450
2722588,10423265
2722588,4835656
2722588,5660494
2722588,4294808
2722588,118869
2722588,10043665
2722588,10044873
2722588,988939
2722588,4723614
2722588,2294212
3138650,7614962
3138650,1414582
3138650,4425834
7587031,6679300
7587031,10494494
7587031,1592035
7587031,5486059
7587031,9779363
7587031,4835831
7587031,4835529
7587031,10043687
7587031,5972914
7587031,10307561
7587031,5632618
7587031,4835647
7587031,7024869
7587031,4835730
7587031,9491906
7587031,1063969
7587031,7559157
7587031,4835603
7587031,2634092
7587031,1819387
7587031,4051445
7586908,70568
7586908,2977108
7586908,5595754
7586908,301154
7586938,1257291
7586938,10453408
7586938,8911624
7586938,4425801
7586938,8873384
7586938,2977108
7586938,4443582
7586938,5290081
10282267,5955034
10282267,10538768
10282267,4442811
3720027,5777475
3720027,5331431
3720027,8090874
3720027,7644889
3720027,7187150
3720027,9506815
3720027,9743760
3720027,314223
3720027,10044099
3720027,10243931
3720027,5116611
3720027,9779049
3720027,10768722
3720027,7084074
3720027,10491887
3720027,5559189
4132686,704431
4132686,8500091
4132686,8499825
4132686,4842996
4132686,9001376
4132686,4842526
4132686,908788
4132686,1914858
4132686,8499871
4132686,41290
4132686,11286312
4132686,4842186
4132686,4842743
4132686,8500113
4132686,7680315
4132686,4442509
4132686,8500317
4132686,8762315
4132686,4389589
4132686,4842010
4132686,4842314
4132686,8500076
4132686,4389620
4132686,10036774
4132686,8762049
4132686,6797728
4132686,6408058
5357833,7419414
5357833,588527
5357833,7811324
5357833,4835254
10523120,9752820
4451690,10043792
5869695,9001412
5869695,9000787
5869695,9000817
5869695,9001066
5869695,1635400
5869695,1281543
5869695,5122371
5869695,5777260
7912503,2323772
7912503,351638
3353187,9352018
3353187,610692
3353187,10765383
3353187,789605
3353187,9943004
8524210,6192351
1885707,9779083
1885707,8911624
1885707,2447633
1885707,8911267
1885707,1257528
1885707,6679828
1885707,3272008
1885707,3047127
1885707,5476551
1885707,9662370
1885707,301154
1885707,7339114
1885707,7473645
1885759,11246546
1885759,10494662
1885759,10406095
1885759,8911624
1885759,6198404
1885759,988944
1885759,7515193
1885759,7187150
1885759,6192351
1885759,7313625
1885759,3763401
1885759,301104
1885759,610692
1885759,2447821
1885759,581919
6978057,301104
6978057,8911624
6978057,301148
6978057,8619079
7044814,10494754
7044814,5476587
7044814,5476468
7044814,10100970
7044814,314121
7044814,4835440
7044814,4294718
7044814,10044461
7044814,989087
7044814,2701939
7044814,6602226
7044814,5027782
7044814,989310
7044814,989089
7044814,988939
7044814,5954112
7044814,5027548
1885767,2117797
1885767,8911624
1885767,301148
1885767,2880331
1885767,874891
1885767,10995598
1885767,8619079
1885762,9041545
10118449,118869
10118449,8872239
10118449,9779049
10118449,10043665
10118449,7308678
10118449,10044715
10118449,10044822
10118449,10494057
10118449,704782
10118449,7909967
1180278,7578361
1180278,1363605
6896947,8911624
6896947,9779083
6896947,610692
6896947,5551847
6896947,1999595
6896947,8134411
6896947,3047127
6896947,6198552
6896947,874732
3667203,6602226
3667203,8111336
3667203,5877985
3667203,7617527
3667203,11212959
3667203,4127497
3667203,10426433
3667203,3141466
3667203,4117179
3667203,4161318
3667203,8911454
3667203,1281584
3667203,262294
3667203,5756816
3667203,7241365
3667203,5027596
3667203,7813369
3667203,3176591
3667203,9001362
3667203,6430958
6896961,8911624
6896961,9779083
6896961,3272008
6896961,1257054
6896961,1257365
6896961,6992626
6896961,8943129
6896961,8619079
6896961,4219006
6896961,300246
6896961,5250364
2027845,1391316
2027845,8414120
2027845,3328690
2027845,7213565
9765815,3861933
9765815,10771085
9765815,3794543
9765815,3739289
9765815,5462246
2991643,1585407
2991643,7645502
2991643,9779571
2991643,2855192
2991643,9001066
2991643,9000817
2991643,10043732
2991643,5633391
2991643,989089
2991643,118853
2991643,10043840
2991643,10559734
2991643,4294701
2991643,8200004
2991643,10817895
2991643,7645691
7704476,6603319
7704476,4371918
7704476,8121433
7704476,1967736
7704476,10207019
7171820,1457284
7171820,9001345
7171820,4275359
4377655,4037480
4377655,4758674
4377655,646330
4377655,10804439
4377655,5799208
4377655,1710610
4377655,2010467
4377655,8301874
4377655,8500120
4377655,9001362
4377655,6246976
2859689,8593422
2859689,842887
2859689,8121433
10608643,6401140
10608643,11195365
10608643,404334
10608643,118411
10608643,10043839
10608643,2958227
10608643,8186671
10608643,9320474
10608643,3397839
10608643,989089
10608643,989310
10608643,989087
10608643,4835440
10608643,6430932
10608643,2701939
10608643,9320442
10608643,746865
10608643,9983223
10608643,8500057
10608643,1456851
10608643,4835791
10608643,989422
10608643,4418467
10608643,4835619
10608643,4835254
10608643,4906657
10608643,8911293
10608643,10043687
10608643,5476574
10608643,5027596
10608643,6482660
10608643,7590024
10608643,9779049
10608643,7241516
7639659,8134274
7639659,8911624
7639659,8134341
7639659,8337953
7639659,6396082
7639659,513869
9155581,118391
9155581,7909405
9155581,2290314
9155581,5840752
10899674,8961143
10899674,118508
10899674,7459482
10899674,10043687
10899674,5633162
10899674,5955343
10899674,988939
10899674,5476508
10899674,2511993
10899674,4132810
8740813,6814631
8740813,2933464
8740813,2977108
8740813,8911267
8740813,8911624
8740813,9779083
8740813,610692
8740813,1756851
8740813,2117794
8537347,3863648
8537347,4842939
8537347,10423573
8537347,7419414
8537347,5931438
8537347,3786958
8537347,7909890
8537347,9621537
2629639,747172
2629639,9761883
2629639,10307571
2629639,10423367
2629639,5551493
2629639,6679903
2629639,9001318
2629639,4302404
2629639,178633
2629639,1032676
2629639,989648
2629639,10384780
6786996,4670820
6786996,7187150
6786996,7308348
6786996,8411998
6786996,1687131
6786996,10455849
6786996,5476711
6786996,2341392
6786996,4723614
6786996,9779121
6786996,7515055
6786996,1635400
6786906,874891
6786906,8911624
6786906,6978094
6786906,301154
1635452,989194
1635452,7241516
1635452,10609409
1635452,118665
1635452,118411
1635452,704863
1635452,4765146
4069174,3047127
4069174,9779083
4069174,6814357
4069174,5551847
4069174,2447633
4069174,8236092
4069174,8134411
4069174,8911624
4069174,3863454
4069174,6814631
4069174,265015
4069174,8134445
4069174,610692
4069174,8219130
4069174,4069240
4069174,6814401
4069174,6814574
4069174,6198552
4069174,4068967
4069174,8911267
4069174,8619079
1694785,8657117
1694785,8537298
1694785,471590
1694785,10043927
1694785,7308252
1694785,10569476
1694785,118391
1694785,1240623
1694785,10818237
8537085,10266048
8537085,4161625
8537085,9001014
8537085,10044743
8537085,1281115
2845006,11195365
2845006,1146909
2845006,5954247
2845006,10423367
2845006,4442607
2845006,4842877
2845006,2341289
2845006,582171
2845006,989037
2845006,4754158
2845006,986596
2845006,4835363
2845006,10423356
2845006,7111624
2845006,2634128
2845006,5955013
2845006,7283245
2845006,9048271
2845006,10507199
2845006,4835831
2845006,4835529
2845006,5290010
2845006,9563075
2845006,989823
2845006,8500342
2845006,9779396
8394790,4892945
8394790,1763909
8394790,7644889
8394790,4083884
8394790,746993
8394790,9446875
8394790,6430932
8394790,746865
8394790,7308417
8394790,7187150
8394790,989397
8394790,9320872
8394790,989089
8537376,7385598
2849139,270452
2849139,9439806
2849139,8163670
2849139,3794720
2849139,7048627
2849139,368084
10875044,8050536
10875044,4670820
10875044,7909034
10875044,2684958
10875044,7644889
10875044,5937529
10875044,10100777
10875044,10599479
2844919,8544246
2844919,10319635
2844919,8116432
2844919,5112890
2844919,1079967
2844919,3182283
2844919,7320618
2844919,6863368
2844919,3554716
2844919,3679661
2844919,8881607
2844919,372756
2844919,10934042
2844919,6189892
2844919,5754765
2844919,32164
2844919,3181872
2844919,8116206
2844919,3554677
2844919,2392853
2844919,10505425
2844919,4897957
2844919,4227812
2844919,9174217
2844919,3861933
2844919,6863601
2844919,6956198
2844919,321899
2844919,6791591
2844919,8413957
2844919,6330533
2844919,8952055
7237189,6602226
7237189,6482660
7237189,118411
7237189,118665
7237189,6246721
7237189,1395799
7237189,3938001
7237189,7241516
7237189,1029452
7237189,5632779
7237189,10817587
7237189,8872607
7237189,5350547
7237189,6986657
7237189,4842141
7237189,704903
7237189,118594
8536745,1064402
8536745,4418483
8536745,10538768
10000668,989648
10000668,10044784
10000668,8737962
10000668,10044744
10000668,8802696
10000668,10506916
10000668,3310162
10000668,939558
10000668,2008948
10000668,10309276
10000668,1032885
2709261,1366694
2709261,8911267
2709261,1859653
2709261,1256908
2709261,1918996
2709261,6679193
2709261,7661341
2709261,2933464
2709261,1938547
2709261,7066947
2709261,8677662
2722513,7324412
2722513,10043687
2722513,989037
2722513,4418467
2722513,845887
2722513,988944
2722513,3203266
2722513,7308534
2722513,8148875
11159414,2526910
11159414,10765383
11159414,8911624
3847947,7324666
3847947,4835489
3847947,7308706
3847947,5801439
3847947,178774
3847947,10406198
3847947,314560
7666808,8111188
7666808,5351309
7666808,10406095
7666808,10244143
7666808,7748064
7666808,6288926
7666808,3742531
7666808,581921
7666808,11189898
8394766,7308818
8394766,10494057
8394766,1763909
8394766,6288926
8394766,1146978
8394766,4988319
8394766,989422
8394766,582171
8394766,2317642
8394766,10043665
8394766,41435
8394766,1770480
8394766,10458148
8394766,2634128
8394766,1716220
8394766,2634164
8394766,10494550
8394766,4482339
11167754,8265542
11167754,3585246
11167754,8134470
11167754,4425815
11167754,8121393
11167754,8134489
11167754,1256789
11167754,1257112
11167754,8911624
11167754,9779083
11167754,7339114
11167754,10079346
11167754,2977108
11167754,10043819
1242318,988939
1242318,10044822
1242318,9779256
1242318,10044412
1242318,10044864
1242318,7591029
1242318,10043839
1242318,10043665
1242318,10044873
1242318,2633905
1242318,2634132
1242318,1457309
4530356,8134390
4530356,8911624
4530356,301154
4530356,789605
4530356,3334288
3310792,10965978
6425526,10687839
10494550,7993994
681351,9795574
681351,2190625
681351,7832142
681351,607406
681351,2827115
681527,607406
681527,1674313
1363646,1363812
1363646,1363605
3790287,6233181
3790287,4856519
3790287,1371058
3790287,10895865
3790287,8721819
3790287,2514616
6651198,8911293
6651198,10423573
6651198,10043687
6651198,1281334
10640023,10478581
10640023,6673927
10640023,10631822
10640023,7764610
10640023,10604955
10640023,5753134
8740406,118976
8740406,10406277
8740406,3599624
8740406,989194
8740406,10765132
8740406,10044099
8740406,1832008
8740406,4145141
6254884,989648
6254884,4988319
6254884,4723614
6254884,1256853
6254884,1805067
6254884,4418664
6254884,989422
6254884,989194
6254884,989087
6254884,989089
6254884,9320442
6254884,5633080
6254884,10044784
6254884,10507199
6254884,9048271
6884772,757886
6884772,2634053
6884772,704431
6884772,4842141
6884772,989194
6884772,989422
6884772,5632779
6884772,10307561
6884772,4835331
6884772,989223
6884772,4835603
6884772,10506701
6884772,4842222
6884772,10405999
6162894,8803286
6162894,4842843
6162894,314556
2371735,8265542
2371735,2117869
2371735,9779083
2371735,3272008
2371735,8911624
2371735,8134390
2371735,9352239
2371735,8236092
2371735,5551847
2371735,9957733
2371735,8619079
2371735,209683
2371735,1256789
2371735,1257112
2371735,8955260
2371735,8943242
2371735,8802647
2371735,7339114
2371735,300772
2371735,919324
2371735,10632704
4877861,8238524
4877861,1819431
4877861,5544689
4877861,5551760
4877861,11024746
4877861,11051442
4877861,6186582
4877861,7811324
4877861,4051445
4877861,1716220
1559416,8911624
1559416,11195603
1559416,9779083
1559416,3047127
1559416,6198552
1559416,1999595
1559416,10554887
1559416,8619079
1559416,13637
1559416,2117760
1559416,874647
1559416,1756707
1559416,27080
1559416,811435
1559416,265015
1559416,7264246
1559416,8437295
1559416,7067231
1559416,300343
1559416,314244
1559416,1992802
1559416,9215363
2546973,11045137
2546973,8301389
2546973,4988529
2546973,10043687
10872788,8911624
10872788,9779083
10872788,8619079
10872788,265015
10872788,7339114
10872788,210088
10872788,301012
10872788,8411909
10872788,13622
10872788,7067294
2921530,4057448
2921530,4345427
2921530,3917587
2921530,10934042
2921530,1446135
2921530,2542946
2921530,1776459
2371943,9779083
2371943,8911624
2371943,6814631
2371943,8026592
2371943,7067294
2371943,6742362
2371943,8134572
9397735,8411827
9397735,4085787
9397735,10423518
5542080,9779083
5542080,8911624
5542080,610692
5542080,8911267
5542080,3272008
6619539,8961203
6619539,8961288
6619539,9444059
6619539,8961143
6619539,8961393
6619539,2502053
6619539,153786
6619539,9444225
6619539,560188
6619539,602319
6619539,9444348
6619539,154145
6619539,4418648
6619539,10539053
6619539,10307561
6619539,10043687
6619539,5544689
6619539,1819387
6619539,8069860
5541858,11195601
5541858,301012
5541858,8619079
5541858,8911624
5541858,9779083
5541858,8134483
5541858,2499123
5541858,301154
5541858,7615705
1242079,4418557
1242079,4275359
1242079,7815660
1242079,10458091
1242079,8499861
1242079,9852007
1242079,4523389
1242079,4040725
1242079,1777772
1242079,1954718
1242079,101473
1242079,505023
1242079,4842034
1242079,301013
3231827,6602226
3231827,5752502
3231827,7187144
3231827,7590632
3231827,8411999
3231827,8411827
3231827,4892541
3231827,10043724
3231827,8691779
3231827,4906163
3231827,314135
3231827,9015543
3231827,10494057
3231827,9713680
3231827,7308406
3231827,5836906
3231827,1764521
3231827,1585259
9397870,6602226
9397870,10431565
9397870,4816040
9397870,5837034
9397870,8111257
9397870,1764521
9397870,1958175
9397870,6999215
9397870,4892921
9397870,7515647
9397870,7187144
7222329,2117669
7222329,8911624
7222329,8619079
7222329,10079346
7222329,3272008
7222329,8121393
7222329,2117797
8249921,4294853
8249921,9928654
8249921,7308450
8249921,6818258
8249921,874907
8249921,4294580
8249921,5633033
8249921,9779356
8249921,9001391
8249921,10082635
8249921,4868158
8249921,1585020
8249921,6649767
8249921,4690936
8249921,9983192
8249921,4906384
8249999,4418624
8249999,10507477
8249999,4418550
8249999,10507054
8249999,1716220
8249999,4835630
8249999,989823
8249999,989714
8249999,7283245
8249999,4835831
8249999,6986313
8394028,7644889
8394028,5777216
8394028,3742531
8394028,7909034
8394028,3763529
8394028,7520422
8394028,7655819
8394028,610692
8394028,10765132
8394028,6193476
8394028,6363641
8394028,2947986
8394028,6716339
6978607,1116010
6978607,11190143
6978607,5351019
